202301290000,202302040000,#amc,0.8835430264472961
202301290000,202302040000,#tesla,0.9665412902832031
202301290000,202302040000,#mullen,0.7692261576652527
202301290000,202302040000,#microsoft,0.8297611355781556
202301290000,202302040000,#SPDR,0.8962546586990356
202301290000,202302040000,#disney,0.8734694004058838
202301290000,202302040000,#metamaterials,0.9106201648712158
202301290000,202302040000,#apple,0.9523869931697846
202301290000,202302040000,#netflix,0.9273115456104278
202301290000,202302040000,#gamestop,0.9255231559276581
202301290000,202302040000,#nvidia,0.7819881856441497
202301290000,202302040000,#amazon,0.957118934392929
202301290000,202302040000,#c3ai,0.873976069688797
202301290000,202302040000,#bedbathandbeyond,0.9486463665962219
202301290000,202302040000,#invesco,0.8643466353416442
202301290000,202302040000,#google,0.8624336242675781
202301290000,202302040000,#lyft,0.7587537109851837
202301290000,202302040000,#dteenergy,0.9276544451713562
202301290000,202302040000,#meta,0.8502718031406402
